depth,phi,theta
0,12327,4239
0,12586,4099
960,11988,4487
963,12220,4367
0,12454,4236
0,12711,4091
971,12119,4494
963,12348,4369
0,12579,4233
0,12836,4082
966,12248,4502
970,12477,4371
0,12705,4230
0,12960,4073
969,12379,4509
966,12605,4373
0,12832,4227
0,13084,4064
969,12509,4515
971,12733,4375
0,12958,4224
0,13209,4055
970,12639,4522
969,12861,4376
0,13084,4221
0,13333,4047
971,12771,4529
972,12990,4378
0,13210,4217
0,13457,4038
975,12901,4535
975,13118,4380
0,13336,4215
0,13581,4030
972,13032,4541
974,13246,4382
0,13462,4211
0,13705,4021
981,13164,4547
981,13375,4383
0,13588,4208
0,13828,4013
985,13295,4553
989,13503,4385
0,13714,4205
0,13951,4005
991,13426,4559
990,13632,4386
0,13840,4203
0,14074,3997
991,13558,4565
996,13761,4387
0,13966,4200
0,14197,3989
995,13690,4570
997,13890,4389
0,14091,4197
0,14320,3981
1001,13822,4575
1011,14019,4390
0,14217,4194
0,14442,3973
1005,13954,4580
1011,14147,4391
0,14343,4191
0,14564,3966
1018,14086,4585
1008,14276,4392
0,14468,4188
0,14687,3958
1027,14218,4590
1010,14405,4393
0,14594,4185
0,14809,3951
1019,14351,4595
1015,14534,4394
0,14719,4182
0,14930,3944
1028,14483,4599
1021,14663,4395
0,14845,4179
0,15052,3936
1033,14616,4603
1025,14792,4395
0,14970,4177
0,15174,3930
1039,14749,4607
1025,14921,4396
0,15096,4174
0,15295,3923
1041,14882,4611
1036,15050,4396
0,15221,4171
0,15416,3916
1047,15014,4615
1044,15180,4397
0,15346,4168
0,15537,3910
1053,15148,4618
1056,15309,4397
0,15472,4166
0,15659,3903
1064,15280,4621
1066,15438,4398
0,15597,4163
0,15779,3897
1064,15414,4624
1070,15567,4398
0,15722,4160
0,15900,3891
1087,15547,4627
1080,15697,4398
0,15848,4158
0,16020,3885
1077,15680,4630
1088,15826,4398
0,15973,4155
0,16141,3879
1103,15814,4632
1092,15955,4398
0,16098,4153
0,16261,3874
1108,15948,4635
1099,16085,4398
0,16222,4150
0,16381,3869
1118,16081,4637
1112,16215,4398
0,16347,4148
0,16501,3863
1127,16215,4639
1118,16344,4397
0,16473,4145
0,16621,3858
1133,16349,4640
1131,16474,4397
0,16598,4143
0,16741,3854
1148,16483,4642
1135,16603,4396
0,16723,4140
0,16860,3849
1159,16617,4643
1152,16733,4396
0,16847,4138
0,16980,3845
1174,16750,4644
1159,16862,4395
0,16972,4136
0,17100,3840
1190,16884,4645
1172,16992,4394
0,17097,4134
0,17219,3836
1203,17019,4646
1188,17121,4394
0,17222,4131
0,17338,3833
1219,17152,4646
1197,17251,4393
0,17347,4129
0,17457,3829
1222,17287,4646
1208,17380,4392
0,17472,4127
0,17576,3826
1237,17421,4646
1220,17510,4391
0,17596,4125
0,17695,3822
1255,17554,4646
1240,17639,4389
0,17721,4123
0,17814,3819
1266,17689,4646
1248,17769,4388
0,17845,4121
0,17932,3817
1284,17823,4645
1262,17899,4387
0,17970,4119
0,18051,3814
1313,17957,4644
1283,18028,4385
0,18095,4117
0,18170,3812
1331,18092,4643
1305,18158,4384
0,18219,4116
0,18289,3810
1337,18226,4642
1317,18288,4382
0,18344,4114
0,18407,3808
1361,18361,4641
1324,18417,4381
0,18469,4112
0,18525,3806
1372,18495,4639
1334,18546,4379
0,18593,4111
0,18644,3805
1384,18629,4637
1351,18676,4377
0,18717,4109
0,18762,3803
1404,18763,4635
1366,18806,4375
0,18842,4107
0,18881,3802
1419,18898,4633
1379,18936,4373
0,18967,4106
0,18999,3801
1440,19032,4630
1401,19065,4371
0,19091,4105
0,19118,3801
1454,19166,4628
1415,19194,4369
0,19215,4103
0,19236,3800
1489,19300,4625
1429,19324,4367
0,19339,4102
0,19354,3800
1509,19434,4622
1452,19453,4364
0,19464,4101
0,19472,3800
1535,19569,4619
1460,19583,4362
0,19589,4099
0,19590,3801
1558,19703,4615
1498,19712,4359
0,19713,4098
0,19710,3801
1581,19837,4612
1521,19841,4357
0,19837,4097
0,19828,3802
1591,19971,4608
1537,19971,4354
0,19961,4096
0,19946,3803
1632,20105,4604
1568,20100,4352
0,20086,4095
0,20064,3804
1664,20239,4600
1583,20229,4349
0,20210,4094
0,20183,3805
1695,20373,4595
1618,20359,4346
0,20334,4093
0,20302,3807
1726,20507,4591
1639,20488,4343
0,20459,4093
0,20420,3809
1758,20641,4586
1677,20618,4340
0,20584,4092
0,20539,3811
1782,20775,4581
1705,20747,4337
0,20708,4091
0,20658,3813
1801,20909,4576
1728,20875,4334
1640,20832,4091
0,20776,3815
1830,21042,4570
1743,21005,4331
0,20956,4090
0,20895,3818
1859,21176,4565
1776,21134,4328
1687,21080,4090
1592,21013,3821
1893,21309,4559
1801,21263,4325
1718,21205,4089
0,21133,3824
1921,21443,4553
1817,21391,4321
1738,21329,4089
1643,21252,3827
1960,21577,4547
1848,21520,4318
1761,21453,4089
1671,21371,3831
1993,21710,4541
1880,21649,4314
1781,21578,4088
1698,21490,3834
2033,21843,4535
1913,21778,4311
1810,21702,4088
1713,21609,3838
2065,21976,4528
1945,21907,4307
1837,21827,4088
1734,21729,3842
2123,22109,4521
1982,22035,4304
1865,21951,4088
1764,21848,3846
2157,22242,4514
2018,22165,4300
1889,22075,4088
1788,21967,3851
2209,22375,4507
2060,22293,4296
1927,22200,4088
1805,22087,3855
2242,22507,4500
2088,22421,4293
1965,22324,4088
1830,22207,3860
2288,22640,4493
2138,22550,4289
1996,22448,4089
1851,22327,3865
2323,22773,4485
2172,22678,4285
2023,22572,4089
1888,22447,3870
2381,22905,4478
2202,22807,4281
2055,22697,4089
1915,22567,3875
2434,23037,4470
2249,22935,4277
2084,22822,4090
1939,22687,3881
2480,23169,4462
2284,23063,4273
2132,22946,4090
1969,22808,3886
2511,23301,4454
2315,23191,4269
2167,23070,4091
2003,22928,3892
2552,23433,4446
2354,23319,4265
2201,23195,4091
2036,23049,3898
2599,23565,4437
2394,23447,4261
2234,23319,4092
2066,23170,3904
2655,23696,4429
2442,23575,4257
2268,23444,4092
2117,23291,3910
2717,23827,4420
2477,23703,4253
2298,23568,4093
2148,23412,3917
2765,23959,4411
2524,23830,4249
2340,23692,4094
2194,23533,3923
2791,24090,4403
2561,23958,4245
2377,23817,4095
2221,23654,3930
2841,24221,4394
2622,24086,4241
2411,23942,4096
2258,23776,3937
2882,24352,4385
2678,24213,4236
2459,24067,4097
2295,23898,3944
2928,24483,4375
2738,24340,4232
2514,24191,4098
2329,24020,3951
2984,24613,4366
2778,24469,4228
2551,24315,4099
2364,24142,3958
3037,24743,4357
2819,24596,4224
2610,24441,4100
2410,24264,3965
3103,24874,4347
2864,24723,4219
2666,24565,4101
2468,24387,3972
3157,25003,4338
2922,24850,4215
2726,24690,4103
2518,24510,3980
3192,25134,4328
2974,24977,4211
2770,24815,4104
2575,24632,3987
3238,25264,4318
3008,25104,4207
2819,24939,4105
2627,24755,3995
3278,25393,4308
3040,25231,4202
2864,25064,4107
2688,24878,4003
3342,25522,4299
3091,25357,4198
2909,25189,4108
2748,25001,4011
3397,25652,4289
3132,25484,4194
2945,25314,4110
2787,25125,4019
3436,25780,4279
3186,25611,4189
2988,25438,4111
2840,25248,4027
3482,25909,4268
3230,25737,4185
3026,25564,4113
2879,25372,4035
3515,26038,4258
3278,25864,4181
3084,25689,4114
2925,25497,4043
3568,26166,4248
3349,25990,4177
3142,25814,4116
2978,25620,4051
3604,26295,4238
3403,26117,4172
3192,25939,4118
3030,25745,4060
3632,26422,4228
3453,26243,4168
3261,26064,4120
3099,25870,4068
3647,26550,4217
3513,26369,4164
3322,26189,4121
3157,25994,4076
3685,26678,4207
3540,26495,4160
3402,26314,4123
3211,26119,4085
3715,26805,4197
3571,26621,4155
3464,26439,4125
3293,26244,4093
3731,26932,4186
3612,26747,4151
3514,26565,4127
3373,26369,4102
3768,27059,4176
3659,26872,4147
3553,26690,4129
3461,26495,4110
3793,27186,4165
3687,26998,4143
3602,26815,4131
3520,26620,4119
3830,27313,4155
3716,27123,4139
3652,26941,4133
3581,26745,4127
3860,27439,4145
3765,27249,4135
3690,27066,4135
3631,26871,4136
3892,27565,4134
3809,27375,4131
3736,27192,4138
3687,26997,4145
3890,27691,4124
3860,27500,4127
3801,27317,4140
3749,27124,4153
3891,27817,4113
3887,27625,4123
3872,27442,4142
3827,27250,4162
3884,27942,4103
3897,27750,4119
3916,27568,4144
3918,27376,4171
3886,28068,4092
3906,27876,4115
3941,27694,4146
3986,27503,4179
3895,28192,4082
3924,28000,4111
3981,27820,4149
4039,27630,4188
0,28317,4072
3943,28125,4107
4001,27945,4151
4072,27757,4197
0,28442,4062
0,28249,4103
4042,28071,4153
4118,27884,4205
3889,28566,4051
0,28374,4100
4072,28196,4156
4187,28012,4214
3855,28690,4041
3984,28499,4096
0,28321,4158
4247,28139,4223
3851,28814,4031
4014,28624,4092
0,28448,4161
0,28267,4231
3837,28938,4021
4029,28748,4089
0,28574,4163
0,28395,4240
3823,29061,4011
4015,28872,4085
4222,28700,4166
0,28523,4248
3814,29185,4001
4033,28996,4082
4235,28825,4168
4476,28651,4257
3803,29307,3991
4029,29121,4079
4261,28952,4170
4557,28780,4265
3782,29430,3982
4009,29245,4075
4281,29077,4173
4626,28908,4273
3729,29553,3972
3992,29368,4072
4304,29204,4176
4716,29036,4282
3700,29675,3962
3958,29493,4069
4325,29330,4178
4818,29165,4290
3688,29798,3953
3955,29617,4066
4358,29456,4181
4766,29294,4298
3670,29919,3944
3949,29741,4063
4397,29582,4183
4662,29423,4306
3640,30041,3934
3906,29864,4060
4413,29708,4186
4572,29552,4315
3581,30162,3925
3895,29987,4057
4399,29834,4188
4484,29681,4323
3534,30283,3916
3885,30111,4054
4345,29961,4191
4401,29810,4331
3500,30405,3908
3870,30235,4051
4283,30087,4194
4328,29940,4338
3462,30525,3899
3862,30358,4049
4219,30214,4196
4252,30070,4346
3424,30646,3890
3846,30482,4046
4151,30340,4199
4173,30200,4354
3382,30767,3882
3795,30605,4043
4091,30466,4202
4113,30330,4362
3348,30887,3874
3749,30728,4041
4043,30593,4204
4043,30460,4369
3314,31006,3865
3707,30851,4039
3985,30720,4207
3987,30590,4377
3288,31126,3857
3664,30974,4036
3924,30846,4209
3219,30721,4384
3246,31246,3850
3625,31097,4034
3878,30973,4212
3177,30851,4391
3198,31366,3842
3590,31221,4032
3825,31099,4215
3798,30981,4398
3157,31485,3835
3542,31344,4030
3192,31227,4217
3195,31112,4405
3115,31603,3827
3500,31466,4028
3657,31353,4220
3115,31242,4412
3080,31723,3820
3477,31589,4027
3663,31480,4223
3103,31373,4419
3041,31841,3813
3429,31712,4025
3662,31606,4225
3025,31504,4426
2991,31960,3807
3371,31834,4023
3635,31734,4228
3031,31635,4433
2961,32078,3800
3325,31957,4022
3593,31861,4230
3539,31767,4439
2923,32196,3794
3278,32080,4020
3550,31987,4233
3161,31898,4445
2899,32314,3788
3237,32202,4019
3524,32114,4235
3458,32029,4452
2863,32432,3782
3178,32325,4018
3421,32241,4238
2869,32160,4458
2827,32549,3776
3139,32447,4017
3477,32369,4241
0,32292,4464
2780,32667,3771
3102,32570,4016
3459,32495,4243
2779,32424,4470
2728,32785,3766
3072,32693,4015
3428,32623,4246
2867,32556,4475
2694,32902,3761
3039,32815,4014
3399,32749,4248
3353,32687,4481
2647,33019,3756
2991,32937,4013
3377,32877,4251
3327,32819,4486
2603,33136,3752
2935,33059,4012
3340,33004,4253
3306,32950,4492
2561,33252,3747
2891,33182,4012
3306,33131,4255
3281,33083,4497
2522,33369,3743
2852,33304,4012
3268,33258,4258
3268,33214,4502
2494,33486,3740
2802,33426,4011
3209,33385,4260
3249,33347,4507
2459,33603,3736
2772,33549,4011
3122,33513,4263
3235,33479,4511
2424,33719,3733
2726,33671,4011
3049,33640,4265
3215,33611,4516
2389,33836,3730
2693,33793,4011
2992,33768,4267
3211,33743,4520
2361,33952,3727
2651,33915,4011
2925,33894,4269
3190,33875,4525
2338,34068,3725
2608,34038,4011
2882,34022,4272
3176,34007,4529
2304,34184,3722
2568,34160,4012
2851,34150,4274
3162,34140,4533
2280,34300,3720
2533,34282,4012
2802,34277,4276
3139,34272,4537
2247,34417,3719
2492,34404,4013
2766,34404,4278
3081,34405,4540
2209,34533,3717
2455,34527,4013
2710,34532,4280
3021,34537,4544
2175,34649,3716
2398,34649,4014
2655,34660,4283
2928,34670,4547
2145,34765,3715
2349,34771,4015
2602,34787,4285
2861,34801,4550
2116,34880,3715
2309,34893,4016
2555,34914,4287
2784,34935,4553
2098,34996,3714
2265,35015,4017
2521,35042,4289
2731,35067,4556
2068,35113,3714
2225,35138,4018
2472,35170,4291
2665,35200,4559
2039,35229,3715
2195,35260,4020
2406,35297,4293
2624,35333,4561
2017,35345,3715
2157,35382,4021
2352,35425,4294
2568,35465,4563
1997,35461,3716
2129,35504,4022
2306,35552,4296
2531,35598,4566
1984,35577,3717
2096,35627,4024
2263,35679,4298
2485,35730,4568
1954,35693,3718
2074,35749,4026
2224,35808,4300
2423,35862,4569
1921,35809,3720
2048,35872,4027
2192,35936,4302
2363,35996,4571
1895,35926,3722
2026,35994,4029
2160,63,4303
2313,128,4573
1871,42,3724
2001,117,4031
2126,191,4305
2273,261,4574
1849,159,3726
1977,239,4034
2090,318,4307
2228,393,4575
1820,275,3729
1946,362,4036
2059,446,4308
2171,526,4576
1799,392,3731
1916,485,4038
2031,574,4310
2124,658,4577
1784,509,3735
1895,608,4040
1994,701,4311
2071,791,4577
1763,625,3738
1864,730,4043
1956,830,4313
2039,923,4578
1747,742,3742
1833,853,4045
1920,957,4314
1995,1057,4578
1727,859,3746
1808,976,4048
1890,1085,4315
1965,1189,4578
1712,976,3750
1786,1099,4051
1862,1212,4317
1931,1321,4578
1690,1093,3754
1750,1221,4054
1822,1340,4318
1899,1453,4578
1676,1210,3759
1728,1344,4057
1790,1468,4319
1858,1586,4578
1653,1327,3764
1705,1467,4060
1759,1596,4320
1817,1718,4577
1630,1446,3769
1679,1590,4063
1736,1724,4321
1779,1850,4576
1596,1563,3775
1653,1714,4066
1694,1851,4323
1748,1983,4575
0,1681,3780
1626,1837,4069
1665,1979,4323
1717,2114,4574
1569,1799,3786
1599,1959,4072
1643,2106,4324
1685,2246,4573
0,1918,3792
0,2083,4076
1615,2234,4325
1658,2379,4572
0,2036,3799
1562,2207,4079
1601,2361,4326
1621,2510,4570
0,2154,3805
0,2330,4083
1583,2490,4327
1594,2643,4568
0,2273,3812
0,2453,4087
1560,2618,4328
1583,2775,4566
0,2392,3819
0,2577,4090
1537,2745,4329
1560,2907,4564
0,2511,3826
0,2701,4094
1521,2872,4329
1538,3038,4562
0,2630,3834
0,2825,4098
1483,3000,4330
1519,3169,4560
0,2750,3841
0,2948,4102
1469,3128,4331
1498,3301,4557
0,2869,3849
0,3072,4106
1458,3256,4331
1461,3433,4554
0,2990,3857
0,3196,4110
1455,3383,4332
1467,3564,4551
0,3110,3865
0,3321,4114
1424,3511,4332
1426,3696,4549
0,3230,3874
0,3444,4118
1398,3639,4333
1402,3827,4545
0,3350,3882
0,3568,4122
1381,3766,4333
1382,3958,4542
0,3471,3891
0,3692,4127
1360,3893,4333
1361,4089,4538
0,3592,3900
0,3817,4131
1341,4021,4334
1338,4219,4535
0,3713,3909
0,3941,4135
1326,4149,4334
1319,4351,4531
0,3835,3918
0,4066,4140
1311,4276,4334
1307,4482,4527
0,3957,3927
0,4191,4144
1290,4404,4334
1291,4612,4523
0,4078,3937
0,4315,4149
1278,4531,4334
1275,4742,4519
0,4200,3946
0,4440,4153
1265,4658,4334
1263,4873,4514
0,4322,3956
0,4565,4158
1252,4786,4334
1250,5003,4510
0,4445,3966
0,4689,4163
1232,4913,4334
1232,5133,4505
0,4568,3976
0,4815,4167
1232,5041,4334
1225,5263,4500
0,4691,3986
0,4940,4172
1214,5168,4334
1209,5394,4495
0,4814,3996
0,5065,4177
1205,5296,4333
1201,5523,4490
0,4937,4006
0,5190,4181
1196,5423,4333
1189,5653,4485
0,5061,4017
0,5316,4186
1186,5550,4333
1179,5782,4480
0,5185,4027
0,5441,4191
1176,5677,4333
1150,5912,4475
0,5309,4038
0,5567,4196
1151,5804,4332
1153,6041,4469
0,5433,4048
0,5692,4201
1139,5932,4332
1128,6171,4463
0,5557,4059
0,5818,4206
1134,6059,4331
1118,6299,4458
0,5683,4070
0,5943,4211
1126,6186,4331
1118,6428,4452
0,5808,4081
0,6070,4215
1114,6313,4330
1101,6557,4446
0,5933,4092
0,6196,4220
1111,6440,4330
1100,6686,4440
0,6059,4103
0,6322,4225
1101,6567,4329
1092,6814,4433
0,6184,4114
0,6448,4230
1095,6694,4328
1083,6942,4427
0,6310,4125
0,6574,4235
1091,6821,4328
1075,7070,4421
0,6436,4136
0,6701,4240
1079,6947,4327
1066,7198,4414
0,6562,4147
0,6827,4245
1070,7075,4326
1058,7326,4408
0,6689,4158
0,6954,4250
1058,7202,4325
1047,7454,4401
0,6816,4169
0,7081,4255
1054,7329,4324
1039,7581,4394
0,6943,4180
0,7207,4260
1045,7456,4323
1036,7709,4387
0,7070,4191
0,7334,4265
1037,7582,4323
1029,7837,4381
0,7197,4202
0,7461,4270
1031,7709,4322
1023,7963,4374
0,7325,4213
0,7588,4274
1021,7836,4321
1017,8090,4367
0,7453,4225
0,7715,4279
1018,7963,4320
1003,8218,4359
0,7581,4236
0,7842,4284
1011,8089,4318
1002,8344,4352
0,7710,4247
0,7969,4289
1004,8216,4317
994,8470,4345
0,7838,4258
0,8097,4294
1000,8342,4316
991,8597,4338
0,7966,4269
0,8224,4299
988,8469,4315
984,8722,4330
0,8095,4280
990,8351,4303
988,8595,4314
979,8848,4323
0,8224,4291
987,8479,4308
984,8722,4313
975,8975,4316
999,8353,4302
985,8606,4313
980,8848,4312
971,9100,4308
989,8483,4313
981,8734,4318
974,8974,4310
969,9225,4301
988,8612,4324
977,8862,4322
973,9101,4309
0,9350,4293
983,8742,4334
976,8990,4327
966,9227,4308
0,9476,4286
980,8871,4345
973,9118,4331
962,9353,4306
0,9600,4278
979,9002,4356
968,9245,4336
963,9479,4305
0,9725,4270
977,9132,4366
963,9374,4340
955,9606,4304
0,9850,4263
970,9262,4377
966,9502,4345
954,9732,4302
0,9974,4255
967,9393,4387
957,9630,4349
949,9858,4301
0,10098,4248
965,9524,4397
957,9758,4354
950,9984,4300
0,10222,4240
965,9655,4407
955,9887,4358
0,10109,4298
0,10346,4232
958,9786,4418
950,10015,4362
0,10236,4297
0,10470,4225
961,9918,4428
954,10144,4366
0,10362,4295
0,10594,4217
959,10049,4438
951,10273,4371
0,10488,4294
0,10717,4209
955,10181,4447
944,10401,4375
0,10614,4292
0,10840,4202
950,10312,4457
949,10530,4379
0,10739,4291
0,10964,4194
951,10444,4467
945,10658,4383
0,10865,4289
0,11086,4187
948,10577,4476
948,10787,4387
0,10991,4288
0,11209,4179
952,10709,4485
948,10916,4391
0,11117,4286
0,11332,4172
952,10840,4495
946,11045,4394
0,11242,4285
0,11454,4164
956,10974,4504
947,11174,4398
0,11368,4283
0,11576,4157
953,11106,4513
949,11303,4402
0,11493,4282
0,11698,4150
952,11238,4521
947,11432,4405
0,11619,4280
0,11820,4143
954,11371,4530
947,11561,4409
0,11745,4279
0,11942,4135
954,11504,4539
957,11690,4413
0,11870,4277
0,12063,4128
959,11637,4547
959,11820,4416
0,11995,4276
0,12184,4121
954,11770,4555
959,11949,4419
0,12121,4274
0,12305,4114
956,11903,4563
959,12078,4423
0,12246,4273
0,12427,4107
972,12036,4571
961,12207,4426
0,12371,4271
0,12548,4100
961,12171,4579
950,12337,4429
0,12496,4270
0,12668,4093
961,12304,4587
967,12467,4432
0,12622,4268
0,12789,4087
964,12437,4594
965,12596,4435
0,12747,4267
0,12910,4080
968,12571,4601
966,12725,4438
0,12872,4265
0,13031,4074
971,12705,4608
969,12855,4441
0,12997,4264
0,13151,4067
977,12839,4615
968,12985,4444
0,13122,4263
0,13270,4061
973,12973,4622
977,13114,4446
0,13248,4261
0,13391,4055
977,13106,4629
980,13244,4449
0,13372,4260
0,13511,4049
987,13241,4635
981,13373,4451
0,13498,4258
0,13630,4043
988,13375,4641
984,13503,4454
0,13622,4257
0,13750,4037
990,13509,4648
993,13633,4456
0,13747,4255
0,13869,4032
998,13643,4654
993,13762,4458
0,13872,4254
0,13989,4026
1005,13778,4659
1001,13892,4461
0,13997,4253
0,14108,4021
1007,13912,4665
1010,14022,4463
0,14122,4252
0,14227,4015
1016,14046,4670
1013,14151,4465
0,14247,4250
0,14346,4010
1018,14181,4675
1012,14281,4467
0,14372,4249
0,14466,4005
1030,14315,4680
1013,14411,4469
0,14497,4248
0,14584,4000
1028,14450,4685
1019,14540,4470
0,14621,4247
