depth,phi,theta
2277,33480,8748
2279,33446,8934
2107,33415,9119
2075,33379,9319
2279,33608,8750
2281,33576,8936
2073,33550,9121
2066,33516,9322
1889,33735,8751
1915,33707,8938
2026,33683,9124
2055,33656,9325
1877,33862,8753
1889,33838,8940
1914,33818,9126
1935,33792,9328
1866,33990,8754
1884,33968,8943
1906,33953,9129
1919,33929,9330
1855,34116,8756
1871,34099,8945
1886,34086,9131
1906,34068,9333
1846,34243,8758
1865,34229,8947
1877,34219,9134
1890,34204,9335
1832,34369,8760
1848,34359,8949
1868,34353,9136
1880,34342,9338
1827,34496,8763
1841,34489,8952
1862,34488,9138
1873,34479,9340
1819,34623,8765
1829,34619,8954
1849,34623,9141
1868,34618,9342
1811,34751,8768
1825,34752,8957
1843,34756,9143
1848,34757,9344
1805,34878,8771
1820,34882,8960
1835,34891,9145
1810,34894,9346
1802,35005,8774
1812,35012,8962
1835,35024,9148
1777,35031,9347
1802,35131,8777
1810,35142,8965
1827,35158,9150
1754,35170,9349
1795,35258,8780
1805,35273,8968
1828,35292,9152
1863,35308,9350
1793,35386,8783
1805,35403,8971
1823,35426,9154
1901,35445,9351
1790,35513,8787
1805,35535,8974
1824,35561,9156
1957,35584,9353
1977,35639,8791
2000,35665,8977
2020,35695,9158
2042,35723,9354
1987,35766,8794
1986,35796,8980
2012,35829,9160
1930,35860,9355
1972,35894,8799
1947,35926,8983
1980,35963,9162
1871,35998,9355
1946,20,8803
1928,56,8986
1963,97,9164
1863,137,9356
2037,147,8807
2086,188,8989
1949,231,9166
1954,274,9356
2114,274,8811
2043,318,8992
1935,366,9168
1968,412,9356
2096,401,8816
1907,449,8996
1826,500,9169
1810,551,9357
2112,528,8821
1906,580,8999
1782,634,9171
1808,688,9356
2073,656,8826
1863,710,9002
1782,769,9173
1803,826,9356
2303,782,8830
1824,840,9006
1769,903,9175
1881,965,9356
2215,909,8836
2104,972,9009
2143,1036,9176
1974,1102,9356
2114,1037,8841
2149,1102,9012
2056,1171,9178
0,1239,9355
2135,1164,8846
2157,1234,9016
2026,1306,9179
2132,1378,9354
2151,1292,8852
1894,1364,9020
2216,1440,9181
1961,1517,9354
2180,1419,8858
2216,1496,9023
2136,1574,9182
1971,1655,9353
2207,1547,8863
2251,1626,9027
2220,1709,9184
2118,1792,9352
2229,1674,8869
2299,1758,9031
2256,1843,9185
2116,1931,9350
2259,1801,8875
2344,1888,9035
2256,1978,9186
2116,2068,9349
2293,1929,8882
2371,2019,9038
2176,2112,9188
2120,2206,9347
2327,2056,8888
2405,2150,9042
2251,2246,9189
2121,2344,9346
2356,2184,8894
2393,2281,9046
2253,2380,9190
2133,2482,9344
2435,2313,8901
2359,2412,9050
2253,2515,9191
0,2619,9342
2329,2440,8907
2296,2544,9054
2258,2650,9193
1233,2757,9341
2320,2569,8914
2335,2675,9058
2257,2784,9194
1243,2896,9339
2391,2696,8921
2393,2807,9062
2268,2918,9195
1236,3033,9336
2459,2825,8928
2353,2938,9066
2273,3053,9196
1253,3170,9334
2352,2953,8935
2320,3069,9070
2259,3187,9196
1247,3309,9332
2417,3081,8942
2348,3201,9074
2084,3321,9197
1267,3446,9329
2463,3209,8949
2079,3332,9078
2045,3456,9198
1275,3583,9327
2128,3338,8957
2133,3464,9082
2008,3590,9199
1283,3721,9324
2137,3466,8964
2132,3595,9086
1987,3725,9200
1295,3857,9321
2139,3595,8972
2074,3726,9090
1977,3859,9201
1303,3996,9318
2110,3724,8979
2052,3859,9094
1346,3993,9201
1327,4132,9315
2492,3852,8987
2451,3990,9099
1340,4128,9202
1342,4269,9312
2538,3982,8995
2492,4121,9103
1369,4261,9203
1364,4407,9309
2488,4111,9002
2452,4254,9107
1370,4395,9203
1368,4543,9306
2442,4241,9010
2458,4387,9112
1368,4531,9204
0,4681,9302
0,4370,9018
2446,4518,9116
0,4666,9204
0,4817,9299
0,4500,9027
2405,4649,9120
0,4798,9205
2312,4954,9295
2417,4628,9034
2337,4781,9124
2309,4933,9205
2283,5090,9292
2359,4758,9043
2305,4913,9128
2280,5067,9205
2238,5227,9288
2307,4887,9051
2274,5046,9133
2252,5201,9206
2221,5363,9284
2282,5017,9059
2235,5178,9137
2214,5336,9206
2193,5501,9280
2236,5148,9067
2209,5310,9141
2191,5471,9206
2162,5636,9276
2204,5279,9076
2179,5442,9145
2165,5605,9207
2144,5773,9272
2197,5409,9084
2158,5574,9150
2148,5738,9207
2125,5908,9268
2155,5538,9092
2133,5706,9154
2122,5872,9207
2109,6045,9264
2141,5668,9101
2116,5839,9158
2107,6006,9207
2091,6180,9260
2125,5800,9109
2098,5971,9162
2088,6141,9207
2072,6317,9256
2098,5932,9118
2089,6104,9167
2068,6276,9207
2058,6453,9251
2085,6062,9127
2067,6238,9171
2059,6409,9207
2041,6589,9247
2083,6194,9135
2054,6370,9175
2042,6544,9208
2023,6722,9242
2067,6323,9143
2038,6501,9179
2025,6676,9207
2021,6859,9238
2047,6454,9152
2025,6635,9183
2022,6810,9207
2010,6994,9233
2034,6586,9161
2024,6767,9187
2011,6945,9207
1943,7128,9229
2027,6717,9169
2014,6899,9191
1998,7080,9207
1991,7265,9224
2016,6850,9178
1988,7034,9196
1996,7214,9207
1987,7401,9220
2010,6981,9186
1994,7167,9200
1985,7348,9207
1982,7535,9215
1995,7114,9195
1987,7300,9204
1978,7482,9206
1985,7671,9210
1988,7246,9204
1985,7434,9208
1980,7614,9206
1974,7804,9205
1979,7376,9212
1981,7565,9212
1975,7747,9206
1976,7938,9201
1985,7509,9220
1976,7698,9216
1970,7882,9205
1972,8072,9196
1983,7642,9229
1973,7832,9220
1973,8015,9205
1972,8207,9191
1986,7774,9237
1971,7965,9224
1973,8150,9205
1972,8341,9186
1976,7907,9246
1973,8098,9228
1970,8284,9205
1972,8475,9181
1980,8040,9254
1976,8232,9232
1977,8417,9204
1979,8610,9177
1980,8172,9262
1978,8365,9235
1978,8551,9204
1985,8743,9172
1986,8307,9271
1979,8498,9239
1980,8685,9203
1984,8878,9167
1989,8439,9279
1983,8633,9243
1992,8818,9203
1996,9013,9162
1990,8574,9287
1984,8767,9247
1989,8954,9203
1999,9146,9157
1995,8708,9295
1999,8900,9250
2008,9087,9202
2022,9280,9153
1998,8842,9304
2000,9035,9254
2016,9220,9201
2018,9414,9148
2007,8975,9312
2013,9169,9258
2024,9355,9201
2038,9546,9143
2015,9110,9320
2019,9302,9261
2033,9488,9200
2041,9680,9138
2023,9243,9327
2032,9437,9265
2039,9621,9200
2059,9813,9133
2031,9379,9335
2045,9570,9268
2064,9755,9199
2072,9946,9129
2051,9513,9343
2047,9704,9272
2073,9889,9199
2090,10079,9124
2064,9647,9351
2072,9839,9275
2097,10022,9198
19742,10211,9119
2083,9783,9358
2095,9973,9279
2107,10156,9197
2105,10344,9114
2088,9917,9366
2106,10108,9282
2127,10289,9197
0,10477,9110
2108,10051,9373
2118,10242,9285
2115,10422,9196
2165,10609,9105
2120,10187,9381
2134,10376,9288
2159,10556,9195
19695,10741,9100
2147,10322,9388
2165,10511,9291
19748,10689,9195
19013,10874,9096
2168,10457,9395
2173,10645,9294
2192,10823,9194
17137,11006,9091
2201,10593,9402
2130,10779,9297
17151,10956,9194
16565,11137,9087
2227,10729,9409
17139,10915,9300
16590,11089,9193
16842,11270,9083
0,10864,9415
16536,11048,9303
16821,11223,9192
16600,11402,9078
2250,11001,9422
16854,11183,9306
16530,11356,9191
16085,11534,9074
16873,11137,9429
16511,11318,9309
16058,11489,9191
15631,11665,9070
16475,11273,9435
16035,11452,9311
15598,11623,9190
15215,11796,9065
15968,11409,9441
15544,11587,9314
15180,11755,9189
14899,11929,9061
15449,11545,9448
15089,11722,9317
14914,11888,9189
0,12059,9057
15069,11681,9454
14823,11857,9319
0,12022,9188
0,12190,9053
0,11819,9460
0,11991,9322
0,12155,9187
0,12322,9049
0,11955,9465
2611,12127,9324
0,12287,9187
0,12453,9046
0,12093,9471
4074,12261,9326
0,12421,9186
0,12583,9042
0,12229,9477
4001,12397,9329
0,12553,9185
0,12715,9038
0,12366,9482
3981,12532,9331
3857,12687,9185
3796,12845,9034
0,12503,9487
3865,12667,9333
3784,12820,9184
12825,12975,9031
0,12640,9492
3801,12801,9335
3723,12952,9183
12636,13107,9027
3739,12777,9497
3685,12937,9337
3638,13085,9182
12429,13237,9024
3651,12916,9502
3620,13072,9339
3587,13218,9182
12224,13368,9021
3582,13052,9507
0,13208,9341
3541,13351,9181
3478,13497,9017
3512,13190,9511
3507,13343,9342
0,13484,9181
3420,13627,9014
3454,13328,9515
3386,13477,9344
3412,13616,9180
3429,13757,9011
3371,13466,9520
3412,13614,9346
3396,13749,9179
3387,13888,9008
3378,13603,9524
3356,13749,9347
3352,13881,9178
3348,14017,9005
3323,13742,9527
3314,13884,9349
3316,14015,9178
3306,14147,9003
3285,13880,9531
3279,14020,9350
3285,14147,9177
3280,14277,9000
3246,14017,9535
3239,14155,9351
3251,14280,9177
3249,14407,8998
3205,14157,9538
3212,14290,9353
3215,14412,9176
3218,14537,8995
3171,14294,9541
3174,14426,9354
3185,14545,9176
3193,14666,8993
3137,14432,9544
3141,14561,9355
3159,14677,9175
3163,14795,8991
3103,14571,9547
3113,14696,9356
3126,14810,9175
3132,14924,8988
3079,14710,9550
3087,14832,9357
3105,14942,9174
3111,15054,8986
3054,14848,9552
3063,14967,9358
3085,15075,9174
3093,15183,8985
3033,14987,9555
3042,15102,9359
3062,15207,9173
3074,15313,8983
3015,15125,9557
3026,15239,9359
3044,15339,9173
3062,15442,8981
2992,15263,9558
3006,15374,9360
3028,15471,9172
3049,15571,8980
2972,15403,9560
2992,15509,9361
3014,15604,9172
3037,15699,8978
2963,15542,9562
2981,15645,9361
3003,15736,9172
3019,15829,8977
2942,15680,9563
2960,15780,9362
2986,15870,9171
3016,15958,8976
2928,15820,9565
2950,15915,9362
2978,16001,9171
3002,16088,8975
2918,15958,9566
2933,16052,9362
2967,16133,9171
2997,16216,8974
2914,16098,9567
2937,16187,9363
2967,16265,9170
2997,16344,8973
2905,16236,9567
2927,16322,9363
2955,16398,9170
2991,16473,8972
2906,16375,9568
2927,16458,9363
2949,16530,9170
2991,16602,8972
2902,16514,9568
2926,16593,9363
2953,16662,9170
2982,16731,8971
2897,16654,9569
2926,16729,9363
2953,16795,9169
2983,16860,8971
2905,16792,9569
2927,16865,9363
2962,16927,9169
2990,16988,8971
2899,16932,9569
2932,17000,9363
2969,17060,9169
2992,17116,8971
2903,17071,9568
2934,17135,9362
2971,17192,9169
3002,17245,8971
2914,17210,9568
2942,17270,9362
2978,17323,9169
3010,17374,8971
2923,17348,9567
2946,17407,9362
2982,17455,9169
3018,17502,8971
2928,17488,9567
2956,17542,9361
2993,17588,9169
3028,17631,8972
2938,17627,9565
2971,17679,9361
3004,17719,9169
3041,17760,8972
2951,17765,9564
2978,17813,9360
3020,17853,9169
3052,17888,8973
2964,17906,9563
2995,17948,9359
3030,17984,9169
3068,18016,8974
2981,18044,9562
3015,18083,9359
3051,18115,9169
3089,18145,8975
3004,18182,9560
3031,18220,9358
3067,18247,9170
3101,18273,8976
3016,18321,9558
3053,18354,9357
3090,18380,9170
3123,18401,8977
3041,18461,9556
3075,18491,9356
3115,18511,9170
3151,18530,8979
3066,18601,9554
3095,18626,9355
3133,18644,9170
3176,18658,8980
3088,18739,9552
3120,18761,9354
3165,18776,9171
3200,18786,8982
3122,18878,9549
3158,18896,9353
3192,18907,9171
3226,18914,8983
3154,19016,9547
3186,19032,9352
3227,19039,9171
3259,19044,8985
3182,19155,9544
3215,19167,9351
3260,19172,9172
3288,19172,8987
3226,19295,9541
3259,19302,9349
3284,19303,9172
3330,19301,8990
3268,19433,9538
3288,19438,9348
3324,19435,9173
3357,19429,8992
3299,19572,9535
3327,19573,9347
3372,19568,9173
3394,19557,8994
3348,19711,9531
3381,19709,9345
3411,19699,9174
3444,19685,8997
3393,19849,9528
3422,19843,9344
3457,19830,9174
3487,19815,8999
3443,19987,9524
3482,19978,9342
3506,19963,9175
3535,19943,9002
3506,20127,9521
3529,20113,9341
3559,20095,9176
3586,20071,9005
3552,20264,9517
3575,20249,9339
3614,20226,9176
3636,20200,9008
3611,20402,9512
3637,20383,9338
3665,20359,9177
3705,20328,9011
3672,20542,9508
3701,20518,9336
3724,20490,9178
3765,20458,9015
3749,20679,9504
3769,20654,9334
3804,20622,9178
3825,20586,9018
3828,20817,9500
3847,20788,9333
3869,20755,9179
3899,20715,9021
3921,20956,9495
3930,20923,9331
3949,20886,9180
3980,20843,9025
4009,21094,9490
4018,21058,9329
4029,21018,9181
4057,20973,9029
4104,21231,9486
4111,21193,9327
4124,21149,9182
4144,21101,9033
4199,21370,9481
4205,21327,9325
4222,21282,9183
4237,21230,9037
4314,21507,9476
4318,21462,9323
4337,21414,9184
4332,21360,9041
4418,21644,9471
4434,21597,9321
4445,21545,9185
4440,21488,9045
4550,21783,9466
4546,21731,9319
4552,21678,9186
4550,21617,9049
4694,21920,9460
4676,21865,9317
4689,21809,9187
4678,21747,9054
4833,22057,9455
4833,22001,9315
4833,21941,9188
4811,21876,9058
5006,22195,9449
4982,22135,9313
4962,22073,9190
4952,22004,9063
5169,22332,9444
5149,22269,9311
5133,22205,9191
5099,22135,9067
5363,22468,9438
5332,22404,9309
4482,22337,9192
5264,22264,9072
5595,22606,9432
5542,22538,9306
5499,22470,9193
5464,22393,9077
5596,22743,9426
5666,22673,9304
5707,22601,9195
5646,22523,9082
5521,22879,9420
5579,22807,9302
5647,22732,9196
5723,22652,9087
5441,23016,9414
5494,22941,9300
5564,22865,9198
5644,22781,9092
5350,23153,9408
5416,23075,9297
5493,22997,9199
5562,22911,9098
5288,23289,9402
5344,23210,9295
5413,23129,9200
5485,23042,9103
5229,23426,9396
5282,23343,9293
5345,23261,9202
5411,23171,9109
5174,23562,9390
5219,23477,9290
5277,23393,9203
5327,23302,9114
5118,23698,9384
5162,23612,9288
5219,23525,9205
5260,23431,9120
5033,23835,9377
5114,23746,9286
5162,23656,9207
5212,23561,9126
4907,23970,9371
5069,23879,9283
5122,23790,9208
5161,23691,9131
4862,24105,9364
5004,24012,9281
5074,23921,9210
5103,23822,9137
4808,24241,9358
4796,24147,9279
5015,24053,9212
5068,23952,9143
4751,24377,9351
4754,24280,9276
4826,24186,9213
5017,24082,9149
4731,24512,9345
4769,24414,9274
4732,24317,9215
4830,24213,9155
4677,24647,9338
4729,24548,9272
4727,24449,9217
4725,24343,9161
4655,24781,9331
4701,24681,9269
4729,24581,9219
4692,24474,9167
4782,24917,9325
4617,24814,9267
4709,24714,9221
4700,24604,9174
4773,25052,9318
4758,24948,9265
4807,24846,9222
4707,24736,9180
4761,25187,9311
4758,25081,9262
4793,24979,9224
4823,24868,9187
4739,25322,9305
4767,25216,9260
4730,25110,9226
4797,24998,9193
4730,25456,9298
4750,25349,9258
4768,25244,9228
4755,25129,9199
4723,25591,9291
4733,25481,9255
4754,25376,9230
4740,25260,9206
4713,25725,9284
4730,25614,9253
4740,25507,9232
4745,25391,9212
4708,25858,9278
4718,25748,9251
4728,25639,9234
4737,25523,9219
4704,25992,9271
4705,25881,9249
4720,25773,9236
4723,25656,9226
4706,26127,9264
4710,26015,9246
4713,25905,9238
4716,25787,9232
4707,26261,9257
4709,26147,9244
4708,26038,9241
4713,25919,9239
4714,26394,9251
4711,26280,9242
4713,26170,9243
4709,26051,9246
4721,26527,9244
4724,26412,9240
4717,26302,9245
4711,26183,9253
4739,26660,9237
4728,26546,9237
4719,26434,9247
4714,26314,9259
4752,26793,9231
4740,26678,9235
4733,26567,9249
4723,26446,9266
4759,26927,9224
4751,26812,9233
4744,26699,9251
4727,26579,9273
4782,27061,9218
4771,26944,9231
4756,26833,9254
4742,26712,9280
4800,27193,9211
4779,27078,9229
4772,26965,9256
4751,26845,9287
4823,27325,9205
4798,27210,9227
4788,27097,9258
4763,26975,9293
4848,27457,9198
4830,27341,9225
4802,27229,9260
4783,27109,9300
4850,27589,9192
4843,27473,9223
4829,27361,9262
4800,27242,9307
4914,27722,9186
4822,27606,9221
4857,27496,9265
4819,27375,9314
4951,27856,9179
4914,27739,9219
4803,27628,9267
4844,27509,9321
4921,27987,9173
4576,27872,9217
4442,27761,9270
4395,27642,9328
4536,28120,9167
4508,28004,9215
4465,27895,9272
4425,27775,9334
4653,28251,9161
4539,28136,9213
4497,28025,9274
4462,27908,9341
5125,28382,9155
4671,28267,9212
4543,28159,9276
4501,28041,9348
5171,28513,9149
5130,28399,9210
4655,28291,9279
4537,28175,9355
5229,28645,9143
5171,28532,9208
5127,28425,9281
4594,28310,9362
5294,28776,9137
5232,28665,9207
5175,28557,9284
5123,28443,9368
5362,28908,9131
5295,28796,9205
5236,28691,9286
5173,28576,9375
5433,29039,9126
5370,28928,9203
5287,28824,9288
5234,28710,9381
5505,29169,9120
5432,29059,9202
5356,28956,9291
5288,28844,9388
5586,29299,9115
5510,29190,9200
5431,29089,9293
5359,28979,9395
5662,29430,9109
5582,29323,9199
5508,29223,9296
5441,29114,9401
5750,29561,9104
5664,29456,9198
5593,29355,9298
5512,29248,9408
5842,29692,9099
5754,29587,9196
5672,29490,9300
5589,29382,9414
5940,29822,9094
5849,29720,9195
5759,29622,9303
5678,29518,9421
6057,29952,9089
5941,29851,9194
5856,29755,9305
5761,29652,9427
6171,30082,9084
6061,29982,9193
5958,29889,9308
5861,29786,9433
6297,30212,9079
6178,30113,9192
6070,30022,9310
5966,29921,9439
6435,30343,9074
6303,30245,9191
6192,30156,9312
6089,30057,9445
6559,30472,9070
6437,30378,9190
6318,30288,9315
6197,30193,9452
6706,30602,9065
6571,30509,9189
6451,30423,9317
6333,30327,9457
6864,30732,9061
6719,30640,9188
6593,30556,9320
6479,30462,9463
7029,30861,9057
3388,30771,9187
3310,30689,9322
3248,30597,9469
7208,30990,9053
3426,30901,9186
3320,30822,9324
2537,30734,9475
7343,31119,9049
3457,31034,9185
3341,30954,9327
2492,30870,9481
7367,31249,9045
7370,31166,9185
2382,31089,9329
2442,31005,9486
7589,31378,9041
7390,31297,9184
2332,31223,9331
2393,31141,9492
7409,31507,9038
7603,31429,9184
2294,31356,9334
2340,31278,9497
7645,31635,9034
7443,31560,9183
2249,31489,9336
2297,31413,9503
5359,31764,9031
5315,31690,9183
2214,31622,9338
2229,31548,9508
5101,31892,9028
5226,31821,9182
2188,31757,9340
2130,31684,9513
3382,32021,9025
3386,31953,9182
5232,31891,9343
2324,31823,9518
3358,32151,9022
3389,32085,9182
2295,32024,9345
2290,31959,9523
3341,32279,9019
3399,32216,9182
3397,32159,9347
2281,32094,9528
3326,32409,9017
3387,32346,9182
3371,32292,9349
2851,32232,9532
3322,32535,9014
3378,32477,9181
3348,32424,9352
2814,32366,9537
3319,32664,9012
3358,32607,9181
3333,32558,9354
2824,32503,9541
7327,32792,9010
3330,32739,9182
3305,32692,9356
2858,32641,9546
2252,32921,9008
6364,32871,9182
3285,32828,9358
2790,32778,9550
2301,33050,9006
2401,33002,9182
2410,32961,9360
2707,32914,9554
2520,33177,9004
2089,33133,9182
2117,33095,9362
2412,33052,9558
2272,33305,9003
2085,33264,9183
2091,33228,9364
2130,33188,9562
2272,33433,9001
2059,33394,9183
2086,33361,9366
2121,33325,9566
2275,33561,9000
2048,33525,9183
2084,33496,9368
2104,33461,9570
2240,33689,8999
2034,33656,9184
2068,33631,9370
2079,33601,9573
1899,33817,8998
1918,33788,9185
2027,33764,9372
2078,33738,9577
1882,33946,8997
1909,33919,9185
1934,33899,9374
2074,33874,9580
1875,34073,8997
1889,34049,9186
1915,34033,9376
0,34013,9583
1861,34200,8996
1880,34179,9187
1883,34167,9378
0,34148,9586
1853,34328,8996
1874,34310,9188
0,34300,9380
0,34287,9589
1846,34455,8996
1861,34442,9189
1867,34433,9381
0,34423,9591
1831,34583,8996
1853,34574,9190
0,34570,9383
0,34562,9594
1825,34712,8996
1848,34704,9191
1799,34704,9385
0,34700,9597
1819,34839,8997
1841,34836,9192
1767,34837,9387
0,34837,9599
1813,34966,8997
1834,34966,9193
1755,34972,9388
